_team,_conference,_position_group,_average_rating,_total_rating,_commits,_average_stars,discriminator
Penn State,Big Ten,Defensive Back,0.865940003593763,51.9564,60.0,3.2666666666666666,
Penn State,Big Ten,Defensive Line,0.885374391224326,72.6007,82.0,3.4634146341463414,
Penn State,Big Ten,Linebacker,0.899918921895929,33.297,37.0,3.5945945945945947,
Penn State,Big Ten,Offensive Line,0.88344415441736,68.0252,77.0,3.3506493506493507,
Penn State,Big Ten,Quarterback,0.877526925160335,22.8157,26.0,3.3846153846153846,
Penn State,Big Ten,Receiver,0.881631944742468,63.4775,72.0,3.430555555555556,
Penn State,Big Ten,Running Back,0.890246871858835,28.4879,32.0,3.53125,
Penn State,Big Ten,Special Teams,0.843886961107669,19.4094,23.0,3.0434782608695654,
Pittsburgh,ACC,Defensive Back,0.846771665414174,50.8063,60.0,3.0,
Pittsburgh,ACC,Defensive Line,0.846958902600693,61.828,73.0,3.0273972602739727,
Pittsburgh,ACC,Linebacker,0.83432941460142,42.5508,51.0,2.9019607843137254,
Pittsburgh,ACC,Offensive Line,0.840117743899745,52.0873,62.0,2.9838709677419355,
Pittsburgh,ACC,Quarterback,0.860731821168553,18.9361,22.0,3.1363636363636362,
Pittsburgh,ACC,Receiver,0.842212500671546,60.6393,72.0,2.986111111111111,
Pittsburgh,ACC,Running Back,0.857331823218953,37.7226,44.0,3.159090909090909,
Pittsburgh,ACC,Special Teams,0.833836587463937,34.1873,41.0,2.8048780487804876,
Purdue,Big Ten,Defensive Back,0.821216671555131,44.3457,54.0,2.759259259259259,
Purdue,Big Ten,Defensive Line,0.834526028535137,60.9204,73.0,2.9315068493150687,
Purdue,Big Ten,Linebacker,0.821341303379639,37.7817,46.0,2.8260869565217392,
Purdue,Big Ten,Offensive Line,0.825114037906914,47.0315,57.0,2.8421052631578947,
Purdue,Big Ten,Quarterback,0.855000003524449,19.665,23.0,3.130434782608696,
Purdue,Big Ten,Receiver,0.834600004355113,62.595,75.0,2.9466666666666668,
Purdue,Big Ten,Running Back,0.839391996860504,20.9848,25.0,3.0,
Purdue,Big Ten,Special Teams,0.812842595356482,43.8935,54.0,2.685185185185185,
Rice,Conference USA,Defensive Back,0.788927126738985,46.5467,59.0,2.3220338983050848,
Rice,Conference USA,Defensive Line,0.782254906261668,39.895,51.0,2.3333333333333335,
Rice,Conference USA,Linebacker,0.786326671971215,35.3847,45.0,2.3333333333333335,
Rice,Conference USA,Offensive Line,0.78328750282526,50.1304,64.0,2.3125,
Rice,Conference USA,Quarterback,0.800186669826508,12.0028,15.0,2.6,
Rice,Conference USA,Receiver,0.779357897607904,44.4234,57.0,2.2982456140350878,
Rice,Conference USA,Running Back,0.79455385529078,20.6584,26.0,2.5,
Rice,Conference USA,Special Teams,0.791577272794463,34.8294,44.0,2.4772727272727275,
Rutgers,Big Ten,Defensive Back,0.820766674147712,44.3214,54.0,2.7777777777777777,
Rutgers,Big Ten,Defensive Line,0.835193057027128,60.1339,72.0,2.9583333333333335,
Rutgers,Big Ten,Linebacker,0.819760317840273,51.6449,63.0,2.8095238095238093,
Rutgers,Big Ten,Offensive Line,0.829912123354999,54.7742,66.0,2.878787878787879,
Rutgers,Big Ten,Quarterback,0.833162501454353,19.9959,24.0,2.9166666666666665,
Rutgers,Big Ten,Receiver,0.830695004264514,49.8417,60.0,2.8833333333333333,
Rutgers,Big Ten,Running Back,0.84657368691344,32.1698,38.0,3.0526315789473686,
Rutgers,Big Ten,Special Teams,0.836295749278779,39.3059,47.0,2.8297872340425534,
San Diego State,Mountain West,Defensive Back,0.806219655488219,45.1483,56.0,2.5892857142857144,
San Diego State,Mountain West,Defensive Line,0.794518522642277,42.904,54.0,2.5,
San Diego State,Mountain West,Linebacker,0.811250004768372,40.5625,50.0,2.66,
San Diego State,Mountain West,Offensive Line,0.797489707960802,54.2293,68.0,2.573529411764706,
San Diego State,Mountain West,Quarterback,0.809586962927943,18.6205,23.0,2.6521739130434785,
San Diego State,Mountain West,Receiver,0.802797440534983,62.6182,78.0,2.58974358974359,
San Diego State,Mountain West,Running Back,0.826870962496727,25.633,31.0,2.903225806451613,
San Diego State,Mountain West,Special Teams,0.795000004768372,23.85,30.0,2.4,
San José State,Mountain West,Defensive Back,0.792450003899061,41.2074,52.0,2.5,
San José State,Mountain West,Defensive Line,0.773431913649782,36.3513,47.0,2.2340425531914896,
San José State,Mountain West,Linebacker,0.777026832103729,31.8581,41.0,2.292682926829268,
San José State,Mountain West,Offensive Line,0.780044903560561,38.2222,49.0,2.3469387755102042,
San José State,Mountain West,Quarterback,0.797475010156631,12.7596,16.0,2.4375,
San José State,Mountain West,Receiver,0.791130913387645,43.5122,55.0,2.4363636363636365,
San José State,Mountain West,Running Back,0.791573918384054,18.2062,23.0,2.4782608695652173,
San José State,Mountain West,Special Teams,0.784488000869751,19.6122,25.0,2.44,
SMU,American Athletic,Defensive Back,0.799710943363607,51.1815,64.0,2.5,
SMU,American Athletic,Defensive Line,0.793706902142229,46.035,58.0,2.4482758620689653,
SMU,American Athletic,Linebacker,0.801343639330431,44.0739,55.0,2.5454545454545454,
SMU,American Athletic,Offensive Line,0.796717511117458,63.7374,80.0,2.4625,
SMU,American Athletic,Quarterback,0.817390478792645,17.1652,21.0,2.761904761904762,
SMU,American Athletic,Receiver,0.804274198509032,49.865,62.0,2.467741935483871,
SMU,American Athletic,Running Back,0.811682615591132,18.6687,23.0,2.608695652173913,
SMU,American Athletic,Special Teams,0.798465960837425,37.5279,47.0,2.4680851063829787,
South Alabama,Sun Belt,Defensive Back,0.789938715196425,24.4881,31.0,2.3225806451612905,
South Alabama,Sun Belt,Defensive Line,0.789638093539647,16.5824,21.0,2.3333333333333335,
South Alabama,Sun Belt,Linebacker,0.793852636688634,15.0832,19.0,2.473684210526316,
South Alabama,Sun Belt,Offensive Line,0.790428131818771,25.2937,32.0,2.46875,
South Alabama,Sun Belt,Quarterback,0.781600018342336,7.0344,9.0,2.2222222222222223,
South Alabama,Sun Belt,Receiver,0.798879171411196,19.1731,24.0,2.4583333333333335,
South Alabama,Sun Belt,Running Back,0.794775014122327,9.5373,12.0,2.4166666666666665,
South Alabama,Sun Belt,Special Teams,0.776714995503426,15.5343,20.0,2.3,
South Carolina,SEC,Defensive Back,0.866502741428271,63.2547,73.0,3.191780821917808,
South Carolina,SEC,Defensive Line,0.869235900732187,67.8004,78.0,3.230769230769231,
South Carolina,SEC,Linebacker,0.857827908770983,36.8866,43.0,3.0930232558139537,
South Carolina,SEC,Offensive Line,0.855767538021137,65.8941,77.0,3.103896103896104,
South Carolina,SEC,Quarterback,0.857172409008289,24.858,29.0,3.1379310344827585,
South Carolina,SEC,Receiver,0.864758663972219,64.8569,75.0,3.1866666666666665,
South Carolina,SEC,Running Back,0.887034367769957,28.3851,32.0,3.34375,
South Carolina,SEC,Special Teams,0.856584377586842,27.4107,32.0,3.09375,
Southern Mississippi,Conference USA,Defensive Back,0.797687043746312,43.0751,54.0,2.444444444444444,
Southern Mississippi,Conference USA,Defensive Line,0.795045006275177,47.7027,60.0,2.466666666666667,
Southern Mississippi,Conference USA,Linebacker,0.806242106776488,30.6372,38.0,2.6052631578947367,
Southern Mississippi,Conference USA,Offensive Line,0.790250008476192,45.8345,58.0,2.3793103448275863,
Southern Mississippi,Conference USA,Quarterback,0.817850006478173,22.8998,28.0,2.75,
Southern Mississippi,Conference USA,Receiver,0.794763495997777,50.0701,63.0,2.4761904761904763,
Southern Mississippi,Conference USA,Running Back,0.809390006462733,24.2817,30.0,2.6666666666666665,
Southern Mississippi,Conference USA,Special Teams,0.787922498583794,31.5169,40.0,2.375,
South Florida,American Athletic,Defensive Back,0.820674632912252,54.9852,67.0,2.7761194029850746,
South Florida,American Athletic,Defensive Line,0.817182615183402,56.3856,69.0,2.681159420289855,
South Florida,American Athletic,Linebacker,0.819794877981528,31.972,39.0,2.7948717948717947,
South Florida,American Athletic,Offensive Line,0.811188240261639,55.1608,68.0,2.661764705882353,
South Florida,American Athletic,Quarterback,0.821947364430679,15.617,19.0,2.6842105263157894,
South Florida,American Athletic,Receiver,0.822298389288687,50.9825,62.0,2.7903225806451615,
South Florida,American Athletic,Running Back,0.80961482613175,21.8596,27.0,2.5925925925925926,
South Florida,American Athletic,Special Teams,0.824091670413812,19.7782,24.0,2.8333333333333335,
Stanford,Pac-12,Defensive Back,0.850613336761793,51.0368,60.0,3.0,
Stanford,Pac-12,Defensive Line,0.870059699264925,58.294,67.0,3.253731343283582,
Stanford,Pac-12,Linebacker,0.866702776816156,31.2013,36.0,3.1666666666666665,
Stanford,Pac-12,Offensive Line,0.871075642414582,67.9439,78.0,3.2564102564102564,
Stanford,Pac-12,Quarterback,0.903304549780759,19.8727,22.0,3.5454545454545454,
Stanford,Pac-12,Receiver,0.869267240680497,50.4175,58.0,3.189655172413793,
Stanford,Pac-12,Running Back,0.872424325427493,32.2797,37.0,3.2972972972972974,
Stanford,Pac-12,Special Teams,0.829290910200639,27.3666,33.0,2.8484848484848486,
Syracuse,ACC,Defensive Back,0.822137684925743,56.7275,69.0,2.782608695652174,
Syracuse,ACC,Defensive Line,0.813477277755737,53.6895,66.0,2.7272727272727275,
Syracuse,ACC,Linebacker,0.829665116099424,35.6756,43.0,2.9069767441860463,
Syracuse,ACC,Offensive Line,0.816137502236026,45.7037,56.0,2.7142857142857144,
Syracuse,ACC,Quarterback,0.833819228869218,21.6793,26.0,2.923076923076923,
Syracuse,ACC,Receiver,0.826665218325629,57.0399,69.0,2.8405797101449277,
Syracuse,ACC,Running Back,0.824377143383026,28.8532,35.0,2.8285714285714287,
Syracuse,ACC,Special Teams,0.81981714623315,28.6936,35.0,2.857142857142857,
TCU,Big 12,Defensive Back,0.84303064692405,52.2679,62.0,2.9193548387096775,
TCU,Big 12,Defensive Line,0.843930649180566,52.3237,62.0,2.903225806451613,
TCU,Big 12,Linebacker,0.84022581577301,26.047,31.0,2.774193548387097,
TCU,Big 12,Offensive Line,0.837067243354074,48.5499,58.0,2.8620689655172415,
TCU,Big 12,Quarterback,0.857412504653136,20.5779,24.0,3.125,
TCU,Big 12,Receiver,0.84469629879351,45.6136,54.0,2.9814814814814814,
TCU,Big 12,Running Back,0.859265520654876,24.9187,29.0,3.1379310344827585,
TCU,Big 12,Special Teams,0.828112507505076,46.3743,56.0,2.8035714285714284,
Temple,American Athletic,Defensive Back,0.78821250423789,50.4456,64.0,2.4375,
Temple,American Athletic,Defensive Line,0.78346892546963,57.9767,74.0,2.3783783783783785,
Temple,American Athletic,Linebacker,0.781780441170153,35.9619,46.0,2.4130434782608696,
Temple,American Athletic,Offensive Line,0.783145770178003,46.2056,59.0,2.423728813559322,
Temple,American Athletic,Quarterback,0.796265009045601,15.9253,20.0,2.5,
Temple,American Athletic,Receiver,0.793475390397585,51.5759,65.0,2.4923076923076923,
Temple,American Athletic,Running Back,0.803612507879734,25.7156,32.0,2.59375,
Temple,American Athletic,Special Teams,0.779251723453916,22.5983,29.0,2.5172413793103448,
