_configuration,_id,_season,_week,_season_type,_start_date,_start_time_tbd,_neutral_site,_conference_game,_attendance,_venue_id,_venue,_home_id,_home_team,_home_conference,_home_points,_home_line_scores,_home_post_win_prob,_away_id,_away_team,_away_conference,_away_points,_away_line_scores,_away_post_win_prob,_excitement_index,_highlights,_notes,discriminator
<cfbd.configuration.Configuration object at 0x00000231C077BC40>,323150183,2012,11,regular,2012-11-10T17:00:00.000Z,,False,True,40312,1964,Carrier Dome,183,Syracuse,Big East,45,"[10, 21, 7, 7]",0.8689387691623489,97,Louisville,Big East,26,"[10, 3, 6, 7]",0.1310612308376511,2.42528495990969,,,
<cfbd.configuration.Configuration object at 0x00000231C077BDC0>,323150251,2012,11,regular,2012-11-10T17:00:00.000Z,,False,True,100018,3910,Darrell K Royal-Texas Memorial Stadium,251,Texas,Big 12,33,"[14, 6, 3, 10]",0.9925014828524602,66,Iowa State,Big 12,7,"[0, 7, 0, 0]",0.007498517147539796,2.30642732175789,,,
<cfbd.configuration.Configuration object at 0x00000231C077BF40>,323152641,2012,11,regular,2012-11-10T17:00:00.000Z,,False,True,55052,3784,Jones AT&T Stadium,2641,Texas Tech,Big 12,41,"[7, 14, 3, 3, 7, 7]",0.9178422116069127,2305,Kansas,Big 12,34,"[7, 10, 0, 10, 7, 0]",0.0821577883930873,4.66786004183968,,,
<cfbd.configuration.Configuration object at 0x00000231C0780100>,323150164,2012,11,regular,2012-11-10T17:00:00.000Z,,False,False,43250,3754,High Point Solutions Stadium,164,Rutgers,Big East,28,"[0, 7, 0, 21]",0.6559323983919506,349,Army,FBS Independents,7,"[7, 0, 0, 0]",0.3440676016080494,4.8569954051285,,,
<cfbd.configuration.Configuration object at 0x00000231C0780280>,323150130,2012,11,regular,2012-11-10T17:00:00.000Z,,False,True,112510,3558,Michigan Stadium,130,Michigan,Big Ten,38,"[7, 7, 7, 10, 7]",0.6604913679376361,77,Northwestern,Big Ten,31,"[7, 7, 10, 7, 0]",0.3395086320623639,6.90298316607636,,,
<cfbd.configuration.Configuration object at 0x00000231C0780400>,323150084,2012,11,regular,2012-11-10T17:00:00.000Z,,False,True,43240,3830,Memorial Stadium,84,Indiana,Big Ten,14,"[0, 7, 0, 7]",0.03496926746954177,275,Wisconsin,Big Ten,62,"[14, 10, 17, 21]",0.9650307325304582,1.70810264020547,,,
<cfbd.configuration.Configuration object at 0x00000231C0780580>,323150218,2012,11,regular,2012-11-10T17:00:00.000Z,,False,True,20192,3806,Lincoln Financial Field,218,Temple,Big East,10,"[3, 0, 7, 0]",0.2549299941010052,2132,Cincinnati,Big East,34,"[14, 10, 7, 3]",0.7450700058989947,2.85907870650651,,,
<cfbd.configuration.Configuration object at 0x00000231C0780700>,323150258,2012,11,regular,2012-11-10T17:00:00.000Z,,False,True,45870,3923,Scott Stadium,258,Virginia,ACC,41,"[21, 7, 0, 13]",0.6582857728135594,2390,Miami,ACC,40,"[14, 10, 7, 9]",0.3417142271864406,7.17557468541304,,,
<cfbd.configuration.Configuration object at 0x00000231C0780880>,323152294,2012,11,regular,2012-11-10T17:00:00.000Z,,False,True,70585,3793,Kinnick Stadium,2294,Iowa,Big Ten,24,"[0, 7, 14, 3]",0.23447972177352255,2509,Purdue,Big Ten,27,"[7, 7, 10, 3]",0.7655202782264774,8.40855541528703,,,
<cfbd.configuration.Configuration object at 0x00000231C0780A00>,323150057,2012,11,regular,2012-11-10T17:21:00.000Z,,False,False,86482,3634,Ben Hill Griffin Stadium,57,Florida,SEC,27,"[3, 7, 3, 14]",0.7306377295479247,309,Louisiana,Sun Belt,20,"[3, 0, 14, 3]",0.2693622704520753,5.96675576229712,,,
<cfbd.configuration.Configuration object at 0x00000231C0780B80>,323152633,2012,11,regular,2012-11-10T17:21:00.000Z,,False,True,89272,3853,Neyland Stadium,2633,Tennessee,SEC,48,"[7, 14, 7, 0, 7, 7, 6, 0]",0.9129797542850755,142,Missouri,SEC,51,"[7, 0, 14, 7, 7, 7, 6, 3]",0.0870202457149245,5.23317338962153,,,
<cfbd.configuration.Configuration object at 0x00000231C0780D00>,323150153,2012,11,regular,2012-11-10T17:30:00.000Z,,False,True,50000,3787,Kenan Memorial Stadium,153,North Carolina,ACC,50,"[14, 15, 14, 7]",0.8937618295418985,59,Georgia Tech,ACC,68,"[14, 14, 30, 10]",0.10623817045810147,5.4249203146128,,,
<cfbd.configuration.Configuration object at 0x00000231C0780E80>,323150098,2012,11,regular,2012-11-10T18:00:00.000Z,,False,True,14185,3796,Houchens Industries-L. T. Smith Stadium,98,Western Kentucky,Sun Belt,28,"[7, 7, 0, 14]",0.6567552265194113,2226,Florida Atlantic,Sun Belt,37,"[0, 14, 7, 16]",0.3432447734805887,7.48361308752249,,,
<cfbd.configuration.Configuration object at 0x00000231C0787040>,323152199,2012,11,regular,2012-11-10T18:00:00.000Z,,False,True,4081,3912,Rynearson Stadium,2199,Eastern Michigan,Mid-American,31,"[14, 0, 7, 10]",0.4883326722619639,2117,Central Michigan,Mid-American,34,"[0, 10, 21, 3]",0.5116673277380361,4.9235066466824,,,
<cfbd.configuration.Configuration object at 0x00000231C07871C0>,323150193,2012,11,regular,2012-11-10T18:00:00.000Z,,False,True,13301,3996,Yager Stadium,193,Miami (OH),Mid-American,32,"[0, 10, 8, 14]",0.6749940164960341,2309,Kent State,Mid-American,48,"[21, 14, 3, 10]",0.3250059835039659,1.02586691808296,,,
<cfbd.configuration.Configuration object at 0x00000231C0787340>,323150012,2012,11,regular,2012-11-10T18:30:00.000Z,,False,True,51236,3619,Arizona Stadium,12,Arizona,Pac-12,56,"[7, 21, 21, 7]",0.9772390796037786,38,Colorado,Pac-12,31,"[10, 7, 0, 14]",0.02276092039622135,3.21340373139944,,,
<cfbd.configuration.Configuration object at 0x00000231C07874C0>,323152006,2012,11,regular,2012-11-10T19:00:00.000Z,,False,True,7716,3768,Summa Field at InfoCision Stadium,2006,Akron,Mid-American,14,"[0, 0, 7, 7]",,113,UMass,Mid-American,22,"[3, 12, 0, 7]",,,,,
<cfbd.configuration.Configuration object at 0x00000231C0787640>,323150152,2012,11,regular,2012-11-10T20:00:00.000Z,,False,True,52567,3670,Carter-Finley Stadium,152,NC State,ACC,37,"[17, 0, 17, 3]",0.999669413324571,154,Wake Forest,ACC,6,"[0, 6, 0, 0]",0.0003305866754289566,3.27907793775869,,,
<cfbd.configuration.Configuration object at 0x00000231C07877C0>,323150030,2012,11,regular,2012-11-10T20:00:00.000Z,,False,True,80154,477,Los Angeles Memorial Coliseum,30,USC,Pac-12,38,"[7, 7, 14, 10]",0.8055733070435934,9,Arizona State,Pac-12,17,"[7, 7, 3, 0]",0.19442669295640658,4.96378301182964,,,
<cfbd.configuration.Configuration object at 0x00000231C0787940>,323150024,2012,11,regular,2012-11-10T20:00:00.000Z,,False,True,47127,3940,Stanford Stadium,24,Stanford,Pac-12,27,"[14, 0, 7, 6]",0.924077854447371,204,Oregon State,Pac-12,23,"[0, 10, 13, 0]",0.075922145552629,5.16348665617278,,,
<cfbd.configuration.Configuration object at 0x00000231C0787AC0>,323150158,2012,11,regular,2012-11-10T20:30:00.000Z,,False,True,85527,3834,Memorial Stadium,158,Nebraska,Big Ten,32,"[3, 3, 14, 12]",0.8715258798937076,213,Penn State,Big Ten,23,"[7, 13, 3, 0]",0.12847412010629244,7.31933154603319,,,
<cfbd.configuration.Configuration object at 0x00000231C0787C40>,323150333,2012,11,regular,2012-11-10T20:30:00.000Z,,False,True,101821,3657,Bryant Denny Stadium,333,Alabama,SEC,24,"[0, 14, 3, 7]",0.7028585626568501,245,Texas A&M,SEC,29,"[20, 0, 0, 9]",0.2971414373431499,5.43334374542191,,,
<cfbd.configuration.Configuration object at 0x00000231C0787DC0>,323150201,2012,11,regular,2012-11-10T20:30:00.000Z,,False,True,84945,3835,Gaylord Family Oklahoma Memorial Stadium,201,Oklahoma,Big 12,42,"[14, 14, 7, 7]",0.6454201151348294,239,Baylor,Big 12,34,"[3, 14, 9, 8]",0.35457988486517056,3.46087532505814,,,
<cfbd.configuration.Configuration object at 0x00000231C0787F40>,323150228,2012,11,regular,2012-11-10T20:30:00.000Z,,False,True,76000,3836,Memorial Stadium,228,Clemson,ACC,45,"[21, 14, 3, 7]",0.9998538160770543,120,Maryland,ACC,10,"[0, 7, 3, 0]",0.00014618392294574178,4.07622134946125,,,
<cfbd.configuration.Configuration object at 0x00000231C078D100>,323150197,2012,11,regular,2012-11-10T20:30:00.000Z,,False,True,57799,3646,Boone Pickens Stadium,197,Oklahoma State,Big 12,55,"[21, 10, 10, 14]",0.9266511803337688,277,West Virginia,Big 12,34,"[7, 10, 17, 0]",0.07334881966623119,2.95599835603259,,,
<cfbd.configuration.Configuration object at 0x00000231C078D280>,323150021,2012,11,regular,2012-11-10T20:30:00.000Z,,False,True,30266,3932,Qualcomm Stadium,21,San Diego State,Mountain West,28,"[7, 7, 14, 0]",0.31076295135677506,2005,Air Force,Mountain West,9,"[3, 0, 6, 0]",0.6892370486432249,2.54036685426959,,,
<cfbd.configuration.Configuration object at 0x00000231C078D400>,323152084,2012,11,regular,2012-11-10T20:30:00.000Z,,False,True,11012,3965,UB Stadium,2084,Buffalo,Mid-American,29,"[7, 10, 6, 6]",0.7211248337936822,2711,Western Michigan,Mid-American,24,"[0, 14, 7, 3]",0.2788751662063178,7.02810257756544,,,
<cfbd.configuration.Configuration object at 0x00000231C078D580>,323150356,2012,11,regular,2012-11-10T20:30:00.000Z,,False,True,46912,3832,Memorial Stadium,356,Illinois,Big Ten,3,"[3, 0, 0, 0]",0.6782800985171218,135,Minnesota,Big Ten,17,"[0, 3, 7, 7]",0.3217199014828782,5.13519716571466,,,
<cfbd.configuration.Configuration object at 0x00000231C078D700>,323152653,2012,11,regular,2012-11-10T20:30:00.000Z,,False,False,24321,3975,Veterans Memorial Stadium,2653,Troy,Sun Belt,41,"[14, 14, 3, 10]",0.852613692524027,2426,Navy,FBS Independents,31,"[0, 21, 7, 3]",0.14738630747597303,3.56871350993607,,,
<cfbd.configuration.Configuration object at 0x00000231C078D880>,323150166,2012,11,regular,2012-11-10T20:30:00.000Z,,False,True,9121,3601,Aggie Memorial Stadium,166,New Mexico State,Western Athletic,7,"[0, 0, 0, 7]",0.0870406623888461,23,San José State,Western Athletic,47,"[17, 20, 10, 0]",0.9129593376111539,1.95368965827936,,,
<cfbd.configuration.Configuration object at 0x00000231C078DA00>,323150167,2012,11,regular,2012-11-10T20:30:00.000Z,,False,True,17839,3971,University Stadium,167,New Mexico,Mountain West,23,"[0, 7, 10, 6]",0.8460368404647318,2751,Wyoming,Mountain West,28,"[0, 21, 0, 7]",0.15396315953526818,6.38567351454112,,,
<cfbd.configuration.Configuration object at 0x00000231C078DB80>,323150005,2012,11,regular,2012-11-10T21:30:00.000Z,,False,True,11981,3803,Legion Field,5,UAB,Conference USA,38,"[14, 10, 7, 7]",0.6535376252805277,276,Marshall,Conference USA,31,"[7, 0, 7, 17]",0.3464623747194723,4.0890835221638,,,
<cfbd.configuration.Configuration object at 0x00000231C078DD00>,323152636,2012,11,regular,2012-11-10T22:00:00.000Z,,False,False,25784,3604,Alamodome,2636,UT San Antonio,Western Athletic,31,"[0, 7, 14, 10]",0.32410096789166165,2377,McNeese,,24,"[7, 3, 0, 14]",0.6758990321083383,4.16114349841799,,,
<cfbd.configuration.Configuration object at 0x00000231C078DE80>,323150249,2012,11,regular,2012-11-10T22:00:00.000Z,,False,True,15963,3825,Apogee Stadium,249,North Texas,Sun Belt,24,"[0, 14, 10, 0]",0.4977234009766095,6,South Alabama,Sun Belt,14,"[7, 7, 0, 0]",0.5022765990233905,6.05782588625545,,,
<cfbd.configuration.Configuration object at 0x00000231C0794040>,323150248,2012,11,regular,2012-11-10T22:00:00.000Z,,False,True,25827,453,Robertson Stadium,248,Houston,Conference USA,7,"[0, 0, 0, 7]",0.22472558624384537,202,Tulsa,Conference USA,41,"[3, 14, 7, 17]",0.7752744137561547,4.07128360923391,,,
<cfbd.configuration.Configuration object at 0x00000231C07941C0>,323150235,2012,11,regular,2012-11-11T00:00:00.000Z,,False,True,18796,3805,Liberty Bowl Memorial Stadium,235,Memphis,Conference USA,37,"[6, 10, 7, 14]",0.9644356905682111,2655,Tulane,Conference USA,23,"[10, 3, 3, 7]",0.0355643094317889,5.21285160462801,,,
<cfbd.configuration.Configuration object at 0x00000231C0794340>,323150145,2012,11,regular,2012-11-11T00:00:00.000Z,,False,True,60572,3974,Vaught-Hemingway Stadium,145,Ole Miss,SEC,26,"[7, 9, 7, 3]",0.7794976456237712,238,Vanderbilt,SEC,27,"[3, 3, 14, 7]",0.22050235437622878,4.89518897612259,,,
<cfbd.configuration.Configuration object at 0x00000231C07944C0>,323150036,2012,11,regular,2012-11-11T00:00:00.000Z,,False,True,13887,3761,Sonny Lubick Field at Hughes Stadium,36,Colorado State,Mountain West,33,"[7, 17, 3, 6]",0.9572668790082111,2439,UNLV,Mountain West,11,"[0, 0, 0, 11]",0.04273312099178894,2.22405660957443,,,
<cfbd.configuration.Configuration object at 0x00000231C0794640>,323150062,2012,11,regular,2012-11-11T00:00:00.000Z,,False,True,29471,3610,Aloha Stadium,62,Hawai'i,Mountain West,14,"[7, 0, 0, 7]",0.2245877209394059,68,Boise State,Mountain West,49,"[21, 14, 7, 7]",0.7754122790605941,2.27341743781321,,,
<cfbd.configuration.Configuration object at 0x00000231C07947C0>,323152638,2012,11,regular,2012-11-11T00:00:00.000Z,,False,True,25483,3946,Sun Bowl Stadium,2638,UTEP,Conference USA,24,"[7, 3, 0, 14]",0.4650379198421615,2116,UCF,Conference USA,31,"[7, 10, 0, 14]",0.5349620801578385,7.39247844095889,,,
<cfbd.configuration.Configuration object at 0x00000231C0794940>,323152567,2012,11,regular,2012-11-11T00:00:00.000Z,,False,True,16343,3735,Gerald J. Ford Stadium,2567,SMU,Conference USA,34,"[10, 17, 0, 7]",0.9988511542666986,2572,Southern Mississippi,Conference USA,6,"[0, 6, 0, 0]",0.001148845733301429,1.63733839163146,,,
<cfbd.configuration.Configuration object at 0x00000231C0794AC0>,323150326,2012,11,regular,2012-11-11T00:00:00.000Z,,False,True,17184,3644,Jim Wacker Field at Bobcat Stadium,326,Texas State,Western Athletic,55,"[14, 20, 7, 14]",0.8671539350092835,2348,Louisiana Tech,Western Athletic,62,"[14, 27, 7, 14]",0.1328460649907165,7.51182302883148,,,
<cfbd.configuration.Configuration object at 0x00000231C0794C40>,323150099,2012,11,regular,2012-11-11T00:00:00.000Z,,False,True,92831,3958,Tiger Stadium,99,LSU,SEC,37,"[3, 17, 10, 7]",0.9638464811101223,344,Mississippi State,SEC,17,"[7, 3, 7, 0]",0.03615351888987772,3.25171701778419,,,
<cfbd.configuration.Configuration object at 0x00000231C0794DC0>,323150002,2012,11,regular,2012-11-11T00:00:00.000Z,,False,True,86146,3785,Jordan-Hare Stadium,2,Auburn,SEC,0,"[0, 0, 0, 0]",0.11677413438814051,61,Georgia,SEC,38,"[14, 14, 10, 0]",0.8832258656118595,1.499184236397,,,
<cfbd.configuration.Configuration object at 0x00000231C0794F40>,323152628,2012,11,regular,2012-11-11T00:00:00.000Z,,False,True,47292,3616,Amon G. Carter Stadium,2628,TCU,Big 12,10,"[0, 0, 0, 10]",0.47901445869135534,2306,Kansas State,Big 12,23,"[10, 3, 10, 0]",0.5209855413086446,2.79684190323081,,,
<cfbd.configuration.Configuration object at 0x00000231C0798100>,323150103,2012,11,regular,2012-11-11T01:00:00.000Z,,False,False,44500,3615,Alumni Stadium,103,Boston College,ACC,6,"[0, 3, 0, 3]",0.4506411255634984,87,Notre Dame,FBS Independents,21,"[7, 7, 7, 0]",0.5493588744365017,3.37981679841817,,,
<cfbd.configuration.Configuration object at 0x00000231C0798280>,323150252,2012,11,regular,2012-11-11T03:15:00.000Z,,False,False,61009,3801,LaVell Edwards Stadium,252,BYU,FBS Independents,52,"[28, 14, 0, 10]",0.999879837895933,70,Idaho,Western Athletic,13,"[7, 0, 3, 3]",0.00012016210406695649,1.20704314761555,,,
<cfbd.configuration.Configuration object at 0x00000231C0798400>,323150264,2012,11,regular,2012-11-11T03:30:00.000Z,,False,True,60050,,,264,Washington,Pac-12,34,"[0, 14, 13, 7]",0.9957163329188142,254,Utah,Pac-12,15,"[8, 0, 7, 0]",0.004283667081185771,3.94881612837339,,,
<cfbd.configuration.Configuration object at 0x00000231C0798580>,323150025,2012,11,regular,2012-11-11T03:30:00.000Z,,False,True,57672,3831,California Memorial Stadium,25,California,Pac-12,17,"[7, 3, 7, 0]",0.887600105754331,2483,Oregon,Pac-12,59,"[14, 10, 14, 21]",0.11239989424566899,5.08399934817162,,,
<cfbd.configuration.Configuration object at 0x00000231C0798700>,323150265,2012,11,regular,2012-11-11T03:30:00.000Z,,False,True,28110,3820,Martin Stadium,265,Washington State,Pac-12,36,"[7, 0, 14, 15]",0.7103370999606718,26,UCLA,Pac-12,44,"[7, 30, 7, 0]",0.28966290003932815,3.51126109603185,,,
<cfbd.configuration.Configuration object at 0x00000231C0798880>,323152440,2012,11,regular,2012-11-11T03:35:00.000Z,,False,True,22104,3816,Mackay Stadium,2440,Nevada,Mountain West,36,"[7, 14, 0, 15]",0.5419767494063783,278,Fresno State,Mountain West,52,"[7, 14, 23, 8]",0.4580232505936217,6.79079916554355,,,
<cfbd.configuration.Configuration object at 0x00000231C0798A00>,323192050,2012,12,regular,2012-11-15T01:00:00.000Z,,False,True,10097,3919,Scheumann Stadium,2050,Ball State,Mid-American,52,"[7, 14, 10, 21]",0.941554736463062,195,Ohio,Mid-American,27,"[3, 14, 7, 3]",0.05844526353693802,5.29493257962341,,,
<cfbd.configuration.Configuration object at 0x00000231C0798B80>,323192459,2012,12,regular,2012-11-15T02:00:00.000Z,,False,True,17813,3764,Brigham Field at Huskie Stadium,2459,Northern Illinois,Mid-American,31,"[0, 7, 21, 3]",0.8310264840141818,2649,Toledo,Mid-American,24,"[7, 7, 0, 10]",0.16897351598581822,5.6526844610567,,,
<cfbd.configuration.Configuration object at 0x00000231C0798D00>,323200258,2012,12,regular,2012-11-16T00:30:00.000Z,,False,True,45760,3923,Scott Stadium,258,Virginia,ACC,13,"[3, 7, 3, 0]",0.2570269177188324,153,North Carolina,ACC,37,"[7, 13, 0, 17]",0.7429730822811675,5.05214322780041,,,
<cfbd.configuration.Configuration object at 0x00000231C0798E80>,323212226,2012,12,regular,2012-11-17T01:00:00.000Z,,False,True,15405,3715,FAU Stadium,2226,Florida Atlantic,Sun Belt,24,"[0, 10, 7, 7]",0.1584340691661426,2229,Florida International,Sun Belt,34,"[7, 7, 13, 7]",0.8415659308338574,6.69012207089797,,,
<cfbd.configuration.Configuration object at 0x00000231C079F040>,323212005,2012,12,regular,2012-11-17T02:30:00.000Z,,False,True,25313,3713,Falcon Stadium,2005,Air Force,Mountain West,21,"[0, 7, 14, 0]",0.9161081195967296,62,Hawai'i,Mountain West,7,"[7, 0, 0, 0]",0.08389188040327045,3.80749530761643,,,
<cfbd.configuration.Configuration object at 0x00000231C079F1C0>,323220120,2012,12,regular,2012-11-17T17:00:00.000Z,,False,True,35244,3665,Maryland Stadium,120,Maryland,ACC,14,"[0, 0, 7, 7]",0.0220118484441947,52,Florida State,ACC,41,"[14, 13, 7, 7]",0.9779881515558053,1.83479034685032,,,
<cfbd.configuration.Configuration object at 0x00000231C079F340>,323220130,2012,12,regular,2012-11-17T17:00:00.000Z,,False,True,113016,3558,Michigan Stadium,130,Michigan,Big Ten,42,"[7, 21, 14, 0]",0.9633182897830201,2294,Iowa,Big Ten,17,"[7, 3, 0, 7]",0.03668171021697986,1.93028987024353,,,
<cfbd.configuration.Configuration object at 0x00000231C079F4C0>,323220189,2012,12,regular,2012-11-17T17:00:00.000Z,,False,True,16002,3700,Doyt Perry Stadium,189,Bowling Green,Mid-American,24,"[0, 10, 7, 7]",0.3888724630696094,2309,Kent State,Mid-American,31,"[0, 10, 7, 14]",0.6111275369303906,6.47427019629354,,,
<cfbd.configuration.Configuration object at 0x00000231C079F640>,323222132,2012,12,regular,2012-11-17T17:00:00.000Z,,False,True,34526,3854,Nippert Stadium,2132,Cincinnati,Big East,3,"[0, 0, 0, 3]",0.6667097253493971,164,Rutgers,Big East,10,"[0, 7, 0, 3]",0.3332902746506029,4.31477797939039,,,
<cfbd.configuration.Configuration object at 0x00000231C079F7C0>,323220127,2012,12,regular,2012-11-17T17:00:00.000Z,,False,True,75101,3936,Spartan Stadium,127,Michigan State,Big Ten,20,"[2, 3, 8, 7]",0.7330640188784139,77,Northwestern,Big Ten,23,"[3, 3, 14, 3]",0.2669359811215861,8.83039862778473,,,
<cfbd.configuration.Configuration object at 0x00000231C079F940>,323220349,2012,12,regular,2012-11-17T17:00:00.000Z,,False,False,27019,3841,Blaik Field at Michie Stadium,349,Army,FBS Independents,32,"[0, 10, 14, 8]",0.9377043629765853,218,Temple,Big East,63,"[14, 14, 14, 21]",0.062295637023414674,2.97113171195518,,,
<cfbd.configuration.Configuration object at 0x00000231C079FAC0>,323220213,2012,12,regular,2012-11-17T17:00:00.000Z,,False,True,90358,3632,Beaver Stadium,213,Penn State,Big Ten,45,"[7, 21, 14, 3]",0.9499446766606388,84,Indiana,Big Ten,22,"[0, 13, 9, 0]",0.050055323339361246,5.41147067812155,,,
<cfbd.configuration.Configuration object at 0x00000231C079FC40>,323220202,2012,12,regular,2012-11-17T17:00:00.000Z,,False,True,19725,3674,Skelly Field at H. A. Chapman Stadium,202,Tulsa,Conference USA,23,"[10, 0, 13, 0]",0.7867092902041031,2116,UCF,Conference USA,21,"[0, 14, 0, 7]",0.21329070979589693,6.81580776289779,,,
<cfbd.configuration.Configuration object at 0x00000231C079FDC0>,323220276,2012,12,regular,2012-11-17T17:00:00.000Z,,False,True,18831,3775,Joan C. Edwards Stadium,276,Marshall,Conference USA,44,"[10, 21, 7, 6]",0.876931670823654,248,Houston,Conference USA,41,"[0, 10, 14, 17]",0.12306832917634603,5.69203795426351,,,
<cfbd.configuration.Configuration object at 0x00000231C079FF40>,323220344,2012,12,regular,2012-11-17T17:21:00.000Z,,False,True,54838,3693,Davis Wade Stadium,344,Mississippi State,SEC,45,"[7, 10, 14, 14]",0.9342889548611721,8,Arkansas,SEC,14,"[7, 7, 0, 0]",0.06571104513882786,4.29403117076034,,,
<cfbd.configuration.Configuration object at 0x00000231C07A4100>,323220333,2012,12,regular,2012-11-17T17:21:00.000Z,,False,False,101126,3657,Bryant Denny Stadium,333,Alabama,SEC,49,"[21, 21, 7, 0]",0.9999926058025205,2717,Western Carolina,,0,"[0, 0, 0, 0]",7.394197479526632e-06,0.769090396021044,,,
<cfbd.configuration.Configuration object at 0x00000231C07A4280>,323220103,2012,12,regular,2012-11-17T17:30:00.000Z,,False,True,34266,3615,Alumni Stadium,103,Boston College,ACC,23,"[3, 10, 0, 10, 0]",0.5409727835091928,259,Virginia Tech,ACC,30,"[3, 0, 14, 6, 7]",0.45902721649080724,6.63588506275797,,,
<cfbd.configuration.Configuration object at 0x00000231C07A4400>,323222117,2012,12,regular,2012-11-17T18:00:00.000Z,,False,True,7223,3786,Kelly/Shorts Stadium,2117,Central Michigan,Mid-American,30,"[7, 14, 0, 9]",0.8943107434910439,193,Miami (OH),Mid-American,16,"[7, 0, 3, 6]",0.10568925650895611,4.62605061154724,,,
<cfbd.configuration.Configuration object at 0x00000231C07A4580>,323222579,2012,12,regular,2012-11-17T18:00:00.000Z,,False,False,79982,3994,Williams-Brice Stadium,2579,South Carolina,SEC,24,"[0, 7, 0, 17]",0.944034699926319,2747,Wofford,,7,"[0, 7, 0, 0]",0.055965300073680946,4.09609497009789,,,
<cfbd.configuration.Configuration object at 0x00000231C07A4700>,323220057,2012,12,regular,2012-11-17T18:00:00.000Z,,False,False,82691,3634,Ben Hill Griffin Stadium,57,Florida,SEC,23,"[10, 0, 7, 6]",0.987630575286009,55,Jacksonville State,,0,"[0, 0, 0, 0]",0.01236942471399105,3.13726993575504,,,
<cfbd.configuration.Configuration object at 0x00000231C07A4880>,323220038,2012,12,regular,2012-11-17T18:30:00.000Z,,False,True,43148,3726,Folsom Field,38,Colorado,Pac-12,3,"[0, 0, 3, 0]",0.005545812912103284,264,Washington,Pac-12,38,"[0, 7, 17, 14]",0.9944541870878967,4.29278017782407,,,
<cfbd.configuration.Configuration object at 0x00000231C07A4A00>,323220061,2012,12,regular,2012-11-17T18:30:00.000Z,,False,False,92746,3917,Sanford Stadium,61,Georgia,SEC,45,"[7, 10, 21, 7]",0.9756487521105325,290,Georgia Southern,,14,"[0, 7, 0, 7]",0.02435124788946752,3.06899446929411,,,
<cfbd.configuration.Configuration object at 0x00000231C07A4B80>,323222711,2012,12,regular,2012-11-17T19:00:00.000Z,,False,True,10338,3980,Waldo Stadium,2711,Western Michigan,Mid-American,23,"[0, 14, 3, 6]",0.8335728749101596,2199,Eastern Michigan,Mid-American,29,"[14, 3, 9, 3]",0.16642712508984037,5.80682334574259,,,
<cfbd.configuration.Configuration object at 0x00000231C07A4D00>,323220005,2012,12,regular,2012-11-17T19:00:00.000Z,,False,True,9219,3803,Legion Field,5,UAB,Conference USA,9,"[0, 3, 0, 6]",0.2871039651119516,235,Memphis,Conference USA,46,"[21, 7, 3, 15]",0.7128960348880484,1.52124131033021,,,
<cfbd.configuration.Configuration object at 0x00000231C07A4E80>,323220002,2012,12,regular,2012-11-17T19:00:00.000Z,,False,False,74832,3785,Jordan-Hare Stadium,2,Auburn,SEC,51,"[21, 14, 0, 16]",0.9658065500568431,2010,Alabama A&M,,7,"[0, 0, 7, 0]",0.03419344994315687,1.06710281997743,,,
<cfbd.configuration.Configuration object at 0x00000231C07AA040>,323222390,2012,12,regular,2012-11-17T20:00:00.000Z,,False,False,38869,3948,Hard Rock Stadium,2390,Miami,ACC,40,"[3, 13, 14, 10]",0.9418413510178921,58,South Florida,Big East,9,"[0, 3, 0, 6]",0.058158648982107874,3.80092794605631,,,
<cfbd.configuration.Configuration object at 0x00000231C07AA1C0>,323220009,2012,12,regular,2012-11-17T20:00:00.000Z,,False,True,53438,3947,Sun Devil Stadium,9,Arizona State,Pac-12,46,"[18, 14, 14, 0]",0.9987388809880962,265,Washington State,Pac-12,7,"[0, 0, 0, 7]",0.001261119011903844,2.83159832650638,,,
<cfbd.configuration.Configuration object at 0x00000231C07AA340>,323220113,2012,12,regular,2012-11-17T20:00:00.000Z,,False,True,12649,3738,Gillette Stadium,113,UMass,Mid-American,19,"[3, 10, 6, 0]",,2084,Buffalo,Mid-American,29,"[0, 0, 14, 15]",,,,,
<cfbd.configuration.Configuration object at 0x00000231C07AA4C0>,323220026,2012,12,regular,2012-11-17T20:05:00.000Z,,False,True,83277,1056,Rose Bowl,26,UCLA,Pac-12,38,"[17, 7, 7, 7]",0.6105946197693528,30,USC,Pac-12,28,"[0, 14, 6, 8]",0.3894053802306472,3.20457181715356,,,
<cfbd.configuration.Configuration object at 0x00000231C07AA640>,323220099,2012,12,regular,2012-11-17T20:30:00.000Z,,False,True,92872,3958,Tiger Stadium,99,LSU,SEC,41,"[7, 10, 3, 21]",0.9302167274256468,145,Ole Miss,SEC,35,"[14, 7, 7, 7]",0.06978327257435324,9.01708360257593,,,
<cfbd.configuration.Configuration object at 0x00000231C07AA7C0>,323220158,2012,12,regular,2012-11-17T20:30:00.000Z,,False,True,85330,3834,Memorial Stadium,158,Nebraska,Big Ten,38,"[10, 14, 14, 0]",0.9998785831416139,135,Minnesota,Big Ten,14,"[0, 0, 0, 14]",0.00012141685838606975,2.2206782934782,,,
